scenario,seed,selector,strat,exp_t,fail,excess_fail,oracle_strat,oracle_exp,gap_pct,attain_pct
L120_uniform,2037,tob,tob,7.0239,0,0,tob,7.0239,0.0,100.0
L120_uniform,2038,det_holistic,awra,7.4264,0,0,tob,6.7008,10.828,90.23
L120_uniform,2038,det_lexicographic,tob,6.7008,0,0,tob,6.7008,0.0,100.0
L120_uniform,2038,det_speed,tob,6.7008,0,0,tob,6.7008,0.0,100.0
L120_uniform,2038,random,random,18.6061,0,0,tob,6.7008,177.668,36.01
L120_uniform,2038,seq,seq,19.5055,0,0,tob,6.7008,191.091,34.35
L120_uniform,2038,near,near,8.8322,0,0,tob,6.7008,31.807,75.87
L120_uniform,2038,score,score,8.5564,0,0,tob,6.7008,27.692,78.31
L120_uniform,2038,awra,awra,7.4264,0,0,tob,6.7008,10.828,90.23
L120_uniform,2038,cb,cb,9.3739,0,0,tob,6.7008,39.891,71.48
L120_uniform,2038,tob,tob,6.7008,0,0,tob,6.7008,0.0,100.0
L120_uniform,2039,det_holistic,awra,7.3882,0,0,tob,6.8123,8.455,92.2
L120_uniform,2039,det_lexicographic,tob,6.8123,0,0,tob,6.8123,0.0,100.0
L120_uniform,2039,det_speed,tob,6.8123,0,0,tob,6.8123,0.0,100.0
L120_uniform,2039,random,random,19.0383,0,0,tob,6.8123,179.47,35.78
L120_uniform,2039,seq,seq,19.4685,0,0,tob,6.8123,185.786,34.99
L120_uniform,2039,near,near,8.8943,0,0,tob,6.8123,30.563,76.59
L120_uniform,2039,score,score,8.6827,0,0,tob,6.8123,27.456,78.46
L120_uniform,2039,awra,awra,7.3882,0,0,tob,6.8123,8.455,92.2
L120_uniform,2039,cb,cb,9.4917,0,0,tob,6.8123,39.332,71.77
L120_uniform,2039,tob,tob,6.8123,0,0,tob,6.8123,0.0,100.0
L120_uniform,2040,det_holistic,awra,7.3426,0,0,tob,6.9116,6.236,94.13
L120_uniform,2040,det_lexicographic,tob,6.9116,0,0,tob,6.9116,0.0,100.0
L120_uniform,2040,det_speed,tob,6.9116,0,0,tob,6.9116,0.0,100.0
L120_uniform,2040,random,random,19.0211,0,0,tob,6.9116,175.207,36.34
L120_uniform,2040,seq,seq,18.5079,0,0,tob,6.9116,167.781,37.34
L120_uniform,2040,near,near,9.1193,0,0,tob,6.9116,31.943,75.79
L120_uniform,2040,score,score,8.8698,0,0,tob,6.9116,28.332,77.92
L120_uniform,2040,awra,awra,7.3426,0,0,tob,6.9116,6.236,94.13
L120_uniform,2040,cb,cb,9.6291,0,0,tob,6.9116,39.319,71.78
L120_uniform,2040,tob,tob,6.9116,0,0,tob,6.9116,0.0,100.0
L120_uniform,2041,det_holistic,awra,7.1391,0,0,tob,6.7555,5.679,94.63
L120_uniform,2041,det_lexicographic,tob,6.7555,0,0,tob,6.7555,0.0,100.0
L120_uniform,2041,det_speed,tob,6.7555,0,0,tob,6.7555,0.0,100.0
L120_uniform,2041,random,random,20.2093,0,0,tob,6.7555,199.154,33.43
L120_uniform,2041,seq,seq,18.5781,0,0,tob,6.7555,175.008,36.36
L120_uniform,2041,near,near,9.0825,0,0,tob,6.7555,34.446,74.38
L120_uniform,2041,score,score,8.8537,0,0,tob,6.7555,31.06,76.3
L120_uniform,2041,awra,awra,7.1391,0,0,tob,6.7555,5.679,94.63
L120_uniform,2041,cb,cb,9.4903,0,0,tob,6.7555,40.483,71.18
L120_uniform,2041,tob,tob,6.7555,0,0,tob,6.7555,0.0,100.0
L120_uniform,2042,det_holistic,awra,7.4389,0,0,tob,6.9887,6.441,93.95
L120_uniform,2042,det_lexicographic,tob,6.9887,0,0,tob,6.9887,0.0,100.0
L120_uniform,2042,det_speed,tob,6.9887,0,0,tob,6.9887,0.0,100.0
L120_uniform,2042,random,random,19.2237,0,0,tob,6.9887,175.067,36.35
L120_uniform,2042,seq,seq,19.2318,0,0,tob,6.9887,175.182,36.34
L120_uniform,2042,near,near,9.0679,0,0,tob,6.9887,29.75,77.07
L120_uniform,2042,score,score,8.8172,0,0,tob,6.9887,26.162,79.26
L120_uniform,2042,awra,awra,7.4389,0,0,tob,6.9887,6.441,93.95
L120_uniform,2042,cb,cb,9.7159,0,0,tob,6.9887,39.023,71.93
L120_uniform,2042,tob,tob,6.9887,0,0,tob,6.9887,0.0,100.0
L120_uniform,2043,det_holistic,awra,7.2403,0,0,tob,6.8801,5.235,95.03
L120_uniform,2043,det_lexicographic,tob,6.8801,0,0,tob,6.8801,0.0,100.0
L120_uniform,2043,det_speed,tob,6.8801,0,0,tob,6.8801,0.0,100.0
L120_uniform,2043,random,random,18.4828,0,0,tob,6.8801,168.64,37.22
L120_uniform,2043,seq,seq,18.6171,0,0,tob,6.8801,170.592,36.96
L120_uniform,2043,near,near,8.7064,0,0,tob,6.8801,26.544,79.02
L120_uniform,2043,score,score,8.4312,0,0,tob,6.8801,22.544,81.6
L120_uniform,2043,awra,awra,7.2403,0,0,tob,6.8801,5.235,95.03
L120_uniform,2043,cb,cb,9.634,0,0,tob,6.8801,40.027,71.41
L120_uniform,2043,tob,tob,6.8801,0,0,tob,6.8801,0.0,100.0
L120_uniform,2044,det_holistic,awra,7.2331,0,0,tob,6.7805,6.675,93.74
L120_uniform,2044,det_lexicographic,tob,6.7805,0,0,tob,6.7805,0.0,100.0
L120_uniform,2044,det_speed,tob,6.7805,0,0,tob,6.7805,0.0,100.0
L120_uniform,2044,random,random,18.7306,0,0,tob,6.7805,176.242,36.2
L120_uniform,2044,seq,seq,18.3887,0,0,tob,6.7805,171.199,36.87
L120_uniform,2044,near,near,9.0927,0,0,tob,6.7805,34.101,74.57
L120_uniform,2044,score,score,8.7566,0,0,tob,6.7805,29.144,77.43
L120_uniform,2044,awra,awra,7.2331,0,0,tob,6.7805,6.675,93.74
L120_uniform,2044,cb,cb,9.5188,0,0,tob,6.7805,40.386,71.23
L120_uniform,2044,tob,tob,6.7805,0,0,tob,6.7805,0.0,100.0
L120_uniform,2045,det_holistic,awra,7.37,0,0,tob,6.7975,8.421,92.23
L120_uniform,2045,det_lexicographic,tob,6.7975,0,0,tob,6.7975,0.0,100.0
L120_uniform,2045,det_speed,tob,6.7975,0,0,tob,6.7975,0.0,100.0
L120_uniform,2045,random,random,19.7999,0,0,tob,6.7975,191.282,34.33
L120_uniform,2045,seq,seq,18.9587,0,0,tob,6.7975,178.907,35.85
L120_uniform,2045,near,near,9.32,0,0,tob,6.7975,37.109,72.93
L120_uniform,2045,score,score,9.0257,0,0,tob,6.7975,32.78,75.31
L120_uniform,2045,awra,awra,7.37,0,0,tob,6.7975,8.421,92.23
L120_uniform,2045,cb,cb,9.3936,0,0,tob,6.7975,38.192,72.36
L120_uniform,2045,tob,tob,6.7975,0,0,tob,6.7975,0.0,100.0
L120_uniform,2046,det_holistic,awra,7.1511,0,0,tob,6.7396,6.106,94.25
L120_uniform,2046,det_lexicographic,tob,6.7396,0,0,tob,6.7396,0.0,100.0
L120_uniform,2046,det_speed,tob,6.7396,0,0,tob,6.7396,0.0,100.0
L120_uniform,2046,random,random,20.092,0,0,tob,6.7396,198.117,33.54
L120_uniform,2046,seq,seq,18.5037,0,0,tob,6.7396,174.551,36.42
L120_uniform,2046,near,near,9.0672,0,0,tob,6.7396,34.536,74.33
L120_uniform,2046,score,score,8.7288,0,0,tob,6.7396,29.515,77.21
L120_uniform,2046,awra,awra,7.1511,0,0,tob,6.7396,6.106,94.25
L120_uniform,2046,cb,cb,9.4014,0,0,tob,6.7396,39.495,71.69
L120_uniform,2046,tob,tob,6.7396,0,0,tob,6.7396,0.0,100.0
L120_uniform,2047,det_holistic,awra,7.2695,0,0,tob,6.7814,7.199,93.28
L120_uniform,2047,det_lexicographic,tob,6.7814,0,0,tob,6.7814,0.0,100.0
L120_uniform,2047,det_speed,tob,6.7814,0,0,tob,6.7814,0.0,100.0
L120_uniform,2047,random,random,19.7925,0,0,tob,6.7814,191.867,34.26
L120_uniform,2047,seq,seq,19.244,0,0,tob,6.7814,183.778,35.24
L120_uniform,2047,near,near,9.1283,0,0,tob,6.7814,34.609,74.29
L120_uniform,2047,score,score,8.7508,0,0,tob,6.7814,29.042,77.49
L120_uniform,2047,awra,awra,7.2695,0,0,tob,6.7814,7.199,93.28
L120_uniform,2047,cb,cb,9.4259,0,0,tob,6.7814,38.997,71.94
L120_uniform,2047,tob,tob,6.7814,0,0,tob,6.7814,0.0,100.0
L120_uniform,2048,det_holistic,awra,7.3456,0,0,tob,6.8679,6.956,93.5
L120_uniform,2048,det_lexicographic,tob,6.8679,0,0,tob,6.8679,0.0,100.0
L120_uniform,2048,det_speed,tob,6.8679,0,0,tob,6.8679,0.0,100.0
L120_uniform,2048,random,random,17.9901,0,0,tob,6.8679,161.946,38.18
L120_uniform,2048,seq,seq,19.0455,0,0,tob,6.8679,177.313,36.06
L120_uniform,2048,near,near,9.0881,0,0,tob,6.8679,32.327,75.57
L120_uniform,2048,score,score,8.8148,0,0,tob,6.8679,28.348,77.91
L120_uniform,2048,awra,awra,7.3456,0,0,tob,6.8679,6.956,93.5
L120_uniform,2048,cb,cb,9.603,0,0,tob,6.8679,39.825,71.52
L120_uniform,2048,tob,tob,6.8679,0,0,tob,6.8679,0.0,100.0
L120_uniform,2049,det_holistic,awra,7.2557,0,0,tob,6.9307,4.688,95.52
L120_uniform,2049,det_lexicographic,tob,6.9307,0,0,tob,6.9307,0.0,100.0
L120_uniform,2049,det_speed,tob,6.9307,0,0,tob,6.9307,0.0,100.0
L120_uniform,2049,random,random,18.6432,0,0,tob,6.9307,168.993,37.18
L120_uniform,2049,seq,seq,18.9203,0,0,tob,6.9307,172.991,36.63
L120_uniform,2049,near,near,9.1661,0,0,tob,6.9307,32.252,75.61
L120_uniform,2049,score,score,8.879,0,0,tob,6.9307,28.111,78.06
L120_uniform,2049,awra,awra,7.2557,0,0,tob,6.9307,4.688,95.52
L120_uniform,2049,cb,cb,9.6024,0,0,tob,6.9307,38.548,72.18
L120_uniform,2049,tob,tob,6.9307,0,0,tob,6.9307,0.0,100.0
L120_uniform,2050,det_holistic,awra,7.2442,0,0,tob,6.8831,5.246,95.02
L120_uniform,2050,det_lexicographic,tob,6.8831,0,0,tob,6.8831,0.0,100.0
L120_uniform,2050,det_speed,tob,6.8831,0,0,tob,6.8831,0.0,100.0
L120_uniform,2050,random,random,18.9715,0,0,tob,6.8831,175.624,36.28
L120_uniform,2050,seq,seq,18.0243,0,0,tob,6.8831,161.863,38.19
L120_uniform,2050,near,near,8.9945,0,0,tob,6.8831,30.675,76.53
L120_uniform,2050,score,score,8.7911,0,0,tob,6.8831,27.721,78.3
L120_uniform,2050,awra,awra,7.2442,0,0,tob,6.8831,5.246,95.02
L120_uniform,2050,cb,cb,9.6325,0,0,tob,6.8831,39.945,71.46
L120_uniform,2050,tob,tob,6.8831,0,0,tob,6.8831,0.0,100.0
L120_uniform,2051,det_holistic,awra,7.451,0,0,tob,6.9625,7.017,93.44
L120_uniform,2051,det_lexicographic,tob,6.9625,0,0,tob,6.9625,0.0,100.0
L120_uniform,2051,det_speed,tob,6.9625,0,0,tob,6.9625,0.0,100.0
L120_uniform,2051,random,random,20.0372,0,0,tob,6.9625,187.787,34.75
L120_uniform,2051,seq,seq,18.3986,0,0,tob,6.9625,164.252,37.84
L120_uniform,2051,near,near,8.7341,0,0,tob,6.9625,25.445,79.72
L120_uniform,2051,score,score,8.4817,0,0,tob,6.9625,21.819,82.09
L120_uniform,2051,awra,awra,7.451,0,0,tob,6.9625,7.017,93.44
L120_uniform,2051,cb,cb,9.6195,0,0,tob,6.9625,38.161,72.38
L120_uniform,2051,tob,tob,6.9625,0,0,tob,6.9625,0.0,100.0
L120_uniform,2052,det_holistic,awra,7.1999,0,0,tob,6.6482,8.299,92.34
L120_uniform,2052,det_lexicographic,tob,6.6482,0,0,tob,6.6482,0.0,100.0
L120_uniform,2052,det_speed,tob,6.6482,0,0,tob,6.6482,0.0,100.0
L120_uniform,2052,random,random,19.5137,0,0,tob,6.6482,193.519,34.07
L120_uniform,2052,seq,seq,19.8959,0,0,tob,6.6482,199.268,33.41
L120_uniform,2052,near,near,8.8703,0,0,tob,6.6482,33.424,74.95
L120_uniform,2052,score,score,8.4565,0,0,tob,6.6482,27.2,78.62
L120_uniform,2052,awra,awra,7.1999,0,0,tob,6.6482,8.299,92.34
L120_uniform,2052,cb,cb,9.1929,0,0,tob,6.6482,38.276,72.32
L120_uniform,2052,tob,tob,6.6482,0,0,tob,6.6482,0.0,100.0
L120_uniform,2053,det_holistic,awra,7.4862,0,0,tob,6.9228,8.139,92.47
L120_uniform,2053,det_lexicographic,tob,6.9228,0,0,tob,6.9228,0.0,100.0
L120_uniform,2053,det_speed,tob,6.9228,0,0,tob,6.9228,0.0,100.0
L120_uniform,2053,random,random,20.4502,0,0,tob,6.9228,195.402,33.85
L120_uniform,2053,seq,seq,18.1719,0,0,tob,6.9228,162.493,38.1
L120_uniform,2053,near,near,9.2711,0,0,tob,6.9228,33.92,74.67
L120_uniform,2053,score,score,8.9689,0,0,tob,6.9228,29.555,77.19
L120_uniform,2053,awra,awra,7.4862,0,0,tob,6.9228,8.139,92.47
L120_uniform,2053,cb,cb,9.4938,0,0,tob,6.9228,37.138,72.92
L120_uniform,2053,tob,tob,6.9228,0,0,tob,6.9228,0.0,100.0
L120_uniform,2054,det_holistic,awra,7.2163,0,0,tob,6.8512,5.33,94.94
L120_uniform,2054,det_lexicographic,tob,6.8512,0,0,tob,6.8512,0.0,100.0
L120_uniform,2054,det_speed,tob,6.8512,0,0,tob,6.8512,0.0,100.0
L120_uniform,2054,random,random,17.8389,0,0,tob,6.8512,160.377,38.41
L120_uniform,2054,seq,seq,18.7273,0,0,tob,6.8512,173.345,36.58
L120_uniform,2054,near,near,9.527,0,0,tob,6.8512,39.056,71.91
L120_uniform,2054,score,score,9.1847,0,0,tob,6.8512,34.06,74.59
L120_uniform,2054,awra,awra,7.2163,0,0,tob,6.8512,5.33,94.94
L120_uniform,2054,cb,cb,9.6726,0,0,tob,6.8512,41.182,70.83
L120_uniform,2054,tob,tob,6.8512,0,0,tob,6.8512,0.0,100.0
L120_uniform,2055,det_holistic,awra,7.2316,0,0,tob,6.8592,5.43,94.85
L120_uniform,2055,det_lexicographic,tob,6.8592,0,0,tob,6.8592,0.0,100.0
L120_uniform,2055,det_speed,tob,6.8592,0,0,tob,6.8592,0.0,100.0
L120_uniform,2055,random,random,17.9182,0,0,tob,6.8592,161.23,38.28
L120_uniform,2055,seq,seq,19.2134,0,0,tob,6.8592,180.112,35.7
L120_uniform,2055,near,near,8.8448,0,0,tob,6.8592,28.949,77.55
L120_uniform,2055,score,score,8.5437,0,0,tob,6.8592,24.559,80.28
L120_uniform,2055,awra,awra,7.2316,0,0,tob,6.8592,5.43,94.85
L120_uniform,2055,cb,cb,9.6615,0,0,tob,6.8592,40.855,70.99
L120_uniform,2055,tob,tob,6.8592,0,0,tob,6.8592,0.0,100.0
L120_skew,2026,det_holistic,awra,6.5307,0,0,tob,5.5431,17.817,84.88
L120_skew,2026,det_lexicographic,tob,5.5431,0,0,tob,5.5431,0.0,100.0
L120_skew,2026,det_speed,tob,5.5431,0,0,tob,5.5431,0.0,100.0
L120_skew,2026,random,random,21.0704,0,0,tob,5.5431,280.121,26.31
L120_skew,2026,seq,seq,18.7291,0,0,tob,5.5431,237.882,29.6
L120_skew,2026,near,near,9.8193,0,0,tob,5.5431,77.144,56.45
L120_skew,2026,score,score,9.3991,0,0,tob,5.5431,69.565,58.97
L120_skew,2026,awra,awra,6.5307,0,0,tob,5.5431,17.817,84.88
L120_skew,2026,cb,cb,7.699,0,0,tob,5.5431,38.893,72.0
L120_skew,2026,tob,tob,5.5431,0,0,tob,5.5431,0.0,100.0
L120_skew,2027,det_holistic,awra,6.2057,0,0,tob,5.2198,18.888,84.11
L120_skew,2027,det_lexicographic,tob,5.2198,0,0,tob,5.2198,0.0,100.0
L120_skew,2027,det_speed,tob,5.2198,0,0,tob,5.2198,0.0,100.0
L120_skew,2027,random,random,16.5952,0,0,tob,5.2198,217.93,31.45
L120_skew,2027,seq,seq,18.429,0,0,tob,5.2198,253.062,28.32
L120_skew,2027,near,near,11.2035,0,0,tob,5.2198,114.636,46.59
L120_skew,2027,score,score,11.0542,0,0,tob,5.2198,111.775,47.22
L120_skew,2027,awra,awra,6.2057,0,0,tob,5.2198,18.888,84.11
L120_skew,2027,cb,cb,7.1698,0,0,tob,5.2198,37.36,72.8
L120_skew,2027,tob,tob,5.2198,0,0,tob,5.2198,0.0,100.0
L120_skew,2028,det_holistic,awra,5.8236,0,0,tob,4.0326,44.413,69.25
L120_skew,2028,det_lexicographic,tob,4.0326,0,0,tob,4.0326,0.0,100.0
L120_skew,2028,det_speed,tob,4.0326,0,0,tob,4.0326,0.0,100.0
L120_skew,2028,random,random,20.0785,0,0,tob,4.0326,397.908,20.08
L120_skew,2028,seq,seq,20.4186,0,0,tob,4.0326,406.343,19.75
L120_skew,2028,near,near,7.4313,0,0,tob,4.0326,84.281,54.26
L120_skew,2028,score,score,6.8277,0,0,tob,4.0326,69.313,59.06
L120_skew,2028,awra,awra,5.8236,0,0,tob,4.0326,44.413,69.25
L120_skew,2028,cb,cb,5.3763,0,0,tob,4.0326,33.321,75.01
L120_skew,2028,tob,tob,4.0326,0,0,tob,4.0326,0.0,100.0
L120_skew,2029,det_holistic,awra,7.0285,0,0,tob,4.5546,54.317,64.8
L120_skew,2029,det_lexicographic,tob,4.5546,0,0,tob,4.5546,0.0,100.0
L120_skew,2029,det_speed,tob,4.5546,0,0,tob,4.5546,0.0,100.0
L120_skew,2029,random,random,21.6466,0,0,tob,4.5546,375.27,21.04
L120_skew,2029,seq,seq,14.7931,0,0,tob,4.5546,224.796,30.79
L120_skew,2029,near,near,7.8521,0,0,tob,4.5546,72.399,58.0
L120_skew,2029,score,score,7.56,0,0,tob,4.5546,65.986,60.25
L120_skew,2029,awra,awra,7.0285,0,0,tob,4.5546,54.317,64.8
L120_skew,2029,cb,cb,6.3152,0,0,tob,4.5546,38.657,72.12
L120_skew,2029,tob,tob,4.5546,0,0,tob,4.5546,0.0,100.0
L120_skew,2030,det_holistic,awra,6.5544,0,0,tob,4.2874,52.875,65.41
L120_skew,2030,det_lexicographic,tob,4.2874,0,0,tob,4.2874,0.0,100.0
L120_skew,2030,det_speed,tob,4.2874,0,0,tob,4.2874,0.0,100.0
L120_skew,2030,random,random,19.325,0,0,tob,4.2874,350.735,22.19
L120_skew,2030,seq,seq,18.3597,0,0,tob,4.2874,328.22,23.35
L120_skew,2030,near,near,7.468,0,0,tob,4.2874,74.183,57.41
L120_skew,2030,score,score,6.8538,0,0,tob,4.2874,59.857,62.56
L120_skew,2030,awra,awra,6.5544,0,0,tob,4.2874,52.875,65.41
L120_skew,2030,cb,cb,5.7158,0,0,tob,4.2874,33.314,75.01
L120_skew,2030,tob,tob,4.2874,0,0,tob,4.2874,0.0,100.0
L120_skew,2031,det_holistic,awra,4.6739,0,0,tob,3.5394,32.052,75.73
L120_skew,2031,det_lexicographic,tob,3.5394,0,0,tob,3.5394,0.0,100.0
L120_skew,2031,det_speed,tob,3.5394,0,0,tob,3.5394,0.0,100.0
L120_skew,2031,random,random,23.015,0,0,tob,3.5394,550.245,15.38
L120_skew,2031,seq,seq,14.9489,0,0,tob,3.5394,322.352,23.68
L120_skew,2031,near,near,8.9784,0,0,tob,3.5394,153.669,39.42
L120_skew,2031,score,score,8.2921,0,0,tob,3.5394,134.278,42.68
L120_skew,2031,awra,awra,4.6739,0,0,tob,3.5394,32.052,75.73
L120_skew,2031,cb,cb,4.6105,0,0,tob,3.5394,30.261,76.77
L120_skew,2031,tob,tob,3.5394,0,0,tob,3.5394,0.0,100.0
L120_skew,2032,det_holistic,awra,4.5976,0,0,tob,3.428,34.118,74.56
L120_skew,2032,det_lexicographic,tob,3.428,0,0,tob,3.428,0.0,100.0
L120_skew,2032,det_speed,tob,3.428,0,0,tob,3.428,0.0,100.0
L120_skew,2032,random,random,23.7743,0,0,tob,3.428,593.531,14.42
L120_skew,2032,seq,seq,17.5222,0,0,tob,3.428,411.148,19.56
L120_skew,2032,near,near,10.0919,0,0,tob,3.428,194.396,33.97
L120_skew,2032,score,score,9.6638,0,0,tob,3.428,181.907,35.47
L120_skew,2032,awra,awra,4.5976,0,0,tob,3.428,34.118,74.56
L120_skew,2032,cb,cb,4.424,0,0,tob,3.428,29.054,77.49
L120_skew,2032,tob,tob,3.428,0,0,tob,3.428,0.0,100.0
L120_skew,2033,det_holistic,awra,7.1963,0,0,tob,4.2831,68.017,59.52
L120_skew,2033,det_lexicographic,tob,4.2831,0,0,tob,4.2831,0.0,100.0
L120_skew,2033,det_speed,tob,4.2831,0,0,tob,4.2831,0.0,100.0
L120_skew,2033,random,random,17.2836,0,0,tob,4.2831,303.533,24.78
L120_skew,2033,seq,seq,15.9225,0,0,tob,4.2831,271.754,26.9
L120_skew,2033,near,near,7.7783,0,0,tob,4.2831,81.605,55.06
L120_skew,2033,score,score,6.9747,0,0,tob,4.2831,62.842,61.41
L120_skew,2033,awra,awra,7.1963,0,0,tob,4.2831,68.017,59.52
L120_skew,2033,cb,cb,5.681,0,0,tob,4.2831,32.638,75.39
L120_skew,2033,tob,tob,4.2831,0,0,tob,4.2831,0.0,100.0
L120_skew,2034,det_holistic,awra,6.4023,0,0,tob,3.9613,61.621,61.87
L120_skew,2034,det_lexicographic,tob,3.9613,0,0,tob,3.9613,0.0,100.0
L120_skew,2034,det_speed,tob,3.9613,0,0,tob,3.9613,0.0,100.0
L120_skew,2034,random,random,21.1404,0,0,tob,3.9613,433.674,18.74
L120_skew,2034,seq,seq,23.198,0,0,tob,3.9613,485.616,17.08
L120_skew,2034,near,near,10.699,0,0,tob,3.9613,170.089,37.02
L120_skew,2034,score,score,11.2233,0,0,tob,3.9613,183.323,35.3
L120_skew,2034,awra,awra,6.4023,0,0,tob,3.9613,61.621,61.87
L120_skew,2034,cb,cb,5.2519,0,0,tob,3.9613,32.58,75.43
L120_skew,2034,tob,tob,3.9613,0,0,tob,3.9613,0.0,100.0
L120_skew,2035,det_holistic,awra,5.7003,0,0,tob,4.5245,25.988,79.37
L120_skew,2035,det_lexicographic,tob,4.5245,0,0,tob,4.5245,0.0,100.0
L120_skew,2035,det_speed,tob,4.5245,0,0,tob,4.5245,0.0,100.0
L120_skew,2035,random,random,19.7635,0,0,tob,4.5245,336.812,22.89
L120_skew,2035,seq,seq,16.3644,0,0,tob,4.5245,261.686,27.65
L120_skew,2035,near,near,8.4559,0,0,tob,4.5245,86.892,53.51
L120_skew,2035,score,score,7.8407,0,0,tob,4.5245,73.295,57.7
L120_skew,2035,awra,awra,5.7003,0,0,tob,4.5245,25.988,79.37
L120_skew,2035,cb,cb,6.0835,0,0,tob,4.5245,34.458,74.37
L120_skew,2035,tob,tob,4.5245,0,0,tob,4.5245,0.0,100.0
L120_skew,2036,det_holistic,awra,6.007,0,0,tob,4.2218,42.285,70.28
L120_skew,2036,det_lexicographic,tob,4.2218,0,0,tob,4.2218,0.0,100.0
L120_skew,2036,det_speed,tob,4.2218,0,0,tob,4.2218,0.0,100.0
L120_skew,2036,random,random,14.3917,0,0,tob,4.2218,240.891,29.33
L120_skew,2036,seq,seq,15.9555,0,0,tob,4.2218,277.932,26.46
L120_skew,2036,near,near,7.9649,0,0,tob,4.2218,88.661,53.01
L120_skew,2036,score,score,7.7287,0,0,tob,4.2218,83.067,54.62
L120_skew,2036,awra,awra,6.007,0,0,tob,4.2218,42.285,70.28
L120_skew,2036,cb,cb,5.7798,0,0,tob,4.2218,36.904,73.04
L120_skew,2036,tob,tob,4.2218,0,0,tob,4.2218,0.0,100.0
L120_skew,2037,det_holistic,awra,6.6876,0,0,tob,5.3504,24.992,80.0
L120_skew,2037,det_lexicographic,tob,5.3504,0,0,tob,5.3504,0.0,100.0
L120_skew,2037,det_speed,tob,5.3504,0,0,tob,5.3504,0.0,100.0
L120_skew,2037,random,random,17.3299,0,0,tob,5.3504,223.9,30.87
L120_skew,2037,seq,seq,21.056,0,0,tob,5.3504,293.542,25.41
L120_skew,2037,near,near,9.2562,0,0,tob,5.3504,73.0,57.8
L120_skew,2037,score,score,9.0854,0,0,tob,5.3504,69.809,58.89
L120_skew,2037,awra,awra,6.6876,0,0,tob,5.3504,24.992,80.0
L120_skew,2037,cb,cb,7.242,0,0,tob,5.3504,35.354,73.88
L120_skew,2037,tob,tob,5.3504,0,0,tob,5.3504,0.0,100.0
L120_skew,2038,det_holistic,awra,6.8633,0,0,tob,4.7759,43.706,69.59
L120_skew,2038,det_lexicographic,tob,4.7759,0,0,tob,4.7759,0.0,100.0
L120_skew,2038,det_speed,tob,4.7759,0,0,tob,4.7759,0.0,100.0
L120_skew,2038,random,random,19.1056,0,0,tob,4.7759,300.04,25.0
L120_skew,2038,seq,seq,22.7029,0,0,tob,4.7759,375.36,21.04
